lead_id,source,status,time_to_first_interaction,interactions_7d,time_to_conversion,response_rate,sentiment_avg,industry,company_size,converted
661,meta_ads,lead,1.8373731742768205,0,,0.10360315339733395,5.0,retail,1,0
662,referral,prospect,1.4011161923173876,0,,0.08469854901406901,5.0,retail,2,0
663,organic,prospect,2.897246898309448,1,,0.2957079309282742,2.75,education,2,0
664,manual,customer,1.7953452288303766,1,2.7001653949492783,0.31023970751818497,3.96,other,1,1
665,meta_ads,customer,0.05719269242322879,1,5.377064548526818,0.3053336156783845,4.4,education,5,1
666,organic,prospect,0.13619335358557533,3,,0.2906675181864291,4.47,other,1,0
667,manual,prospect,0.6518582157445373,2,,0.6070358317004366,4.11,finance,3,0
668,organic,prospect,2.2115971887420565,0,,0.29018030431714537,3.03,education,9,0
669,referral,prospect,2.5456423680009466,1,,0.6834071691291085,4.29,other,3,0
670,referral,prospect,1.2390741675958605,1,,0.0976961867562661,2.28,healthcare,4,0
671,organic,lead,0.10673003180308291,2,,0.43766728994207355,3.11,finance,2,0
672,organic,churned,9.579662649197534,1,,0.3513708491787788,2.06,finance,5,0
673,referral,customer,0.5178015212014533,2,6.970258544615065,0.2566663141384544,3.95,other,3,1
674,manual,lead,0.28100811727146713,4,,0.24317951270980387,2.76,finance,2,0
675,referral,lead,3.1662044462130936,1,,0.4912254538444987,5.0,education,9,0
676,manual,customer,4.866630792695664,2,3.5993267386392076,0.36057097384398284,3.47,retail,1,1
677,referral,churned,1.5699895770911014,1,,0.37941846651538813,3.59,healthcare,2,0
678,referral,lead,0.09640918684049504,2,,0.10291632145648691,3.24,other,3,0
679,meta_ads,lead,0.10365523387175346,0,,0.10977768428106588,3.05,retail,2,0
680,referral,customer,0.8769947796670987,2,0.23711872924350014,0.12153853684604833,4.22,healthcare,5,1
681,organic,customer,1.8628789534744061,1,1.5140330208952713,0.08117331286763431,3.62,finance,6,1
682,referral,lead,2.56295724260711,0,,0.3933485008207125,3.47,education,1,0
683,organic,lead,1.3367836197372198,2,,0.07894913959886428,4.47,other,1,0
684,organic,prospect,6.81436352239397,1,,0.16048740580088242,3.18,tech,9,0
685,meta_ads,prospect,0.5647251331070885,2,,0.47043443652663214,3.95,other,9,0
686,manual,lead,1.4616689158139262,1,,0.15600794875510435,2.23,healthcare,9,0
687,meta_ads,churned,1.009280460601282,2,,0.40503076633254176,3.33,healthcare,1,0
688,manual,prospect,1.3715294977825883,1,,0.3019143850002094,3.26,retail,2,0
689,manual,prospect,1.5557158418699892,2,,0.6609010846342681,4.6,finance,1,0
690,referral,lead,1.8535608040608302,0,,0.7914362358873983,4.18,tech,1,0
691,meta_ads,prospect,1.1276901575475824,0,,0.24500343138997432,2.9,healthcare,4,0
692,meta_ads,churned,0.05001478451311342,2,,0.10261069772380693,4.32,healthcare,4,0
693,manual,customer,1.6991703364144264,1,2.4438541562489986,0.46212354106835596,4.22,healthcare,2,1
694,meta_ads,churned,1.5679207237447101,1,,0.2608815652511003,4.13,retail,2,0
695,manual,lead,1.0749375114808397,1,,0.2759224553782259,3.17,other,1,0
696,referral,customer,0.4723868674992642,0,22.70568632762163,0.07398327164897686,2.57,tech,4,1
697,referral,prospect,0.15623219477726372,0,,0.054798863191734534,4.28,tech,1,0
698,referral,lead,1.5375111288048893,1,,0.1911479113015161,5.0,other,1,0
699,manual,customer,1.3057577947141228,2,4.6751806665004185,0.4756291438583263,4.52,healthcare,1,1
700,manual,lead,4.092743603890424,1,,0.19734049815246796,4.56,tech,1,0
701,referral,lead,1.1577285240653432,1,,0.08058664848044414,3.38,retail,2,0
702,referral,customer,0.82150120786953,2,0.7534313254465395,0.22393333276190097,2.4,tech,6,1
703,referral,customer,0.2672660180577972,0,8.137755710278991,0.1994974558701998,3.75,education,6,1
704,organic,lead,0.6716290643713478,1,,0.13383180112239382,1.19,other,4,0
705,manual,customer,0.8765316046155375,2,10.229946304174327,0.22822639966770653,4.74,education,4,1
706,referral,lead,3.112179202001936,1,,0.2513102974290636,3.53,other,1,0
707,meta_ads,lead,3.024002552319278,1,,0.2909349889573929,5.0,healthcare,2,0
708,manual,lead,0.4180677414204575,2,,0.24045805176275903,3.83,healthcare,3,0
709,meta_ads,lead,4.49051129178969,1,,0.6618131445009781,5.0,healthcare,8,0
710,manual,customer,2.4449298146241505,2,1.2801436372392159,0.45745099078034523,5.0,finance,3,1
711,referral,prospect,0.15414267692102354,0,,0.2696527426163381,4.44,education,1,0
712,meta_ads,lead,1.7360896801554673,2,,0.20110450340918043,4.64,finance,2,0
713,organic,lead,0.3940772108962442,2,,0.057356424702077795,4.6,tech,3,0
714,manual,lead,0.34213583067013303,3,,0.21538221440974675,3.9,retail,3,0
715,referral,prospect,0.7878077919879488,2,,0.6217162287858111,1.53,other,2,0
716,referral,lead,0.6095026804357184,0,,0.3150128327586824,3.57,healthcare,3,0
717,organic,churned,0.14994143855136632,0,,0.3079636847431777,5.0,retail,1,0
718,organic,prospect,1.9428904297983667,2,,0.13044562428671314,4.52,education,2,0
719,referral,prospect,2.937372983730464,3,,0.44009025299651844,5.0,education,2,0
720,manual,customer,0.19667591353311137,2,3.6562811166817646,0.29925805593373406,1.99,other,4,1
721,organic,customer,1.070338453796873,2,57.08778313507593,0.25986062871172716,3.56,other,5,1
722,meta_ads,prospect,1.541695092575773,1,,0.21820718294811942,1.95,education,10,0
723,referral,lead,0.5052873683072787,3,,0.2999891089606075,4.2,education,3,0
724,meta_ads,lead,1.4992507920430547,0,,0.19213378580178747,3.73,education,4,0
725,organic,prospect,0.1639360359887266,1,,0.09330735258658554,4.03,healthcare,2,0
726,organic,lead,2.1716203327900625,0,,0.17426592273568217,2.47,education,5,0
727,manual,lead,0.6077177741754168,2,,0.14398941072762295,4.67,healthcare,1,0
728,manual,lead,0.949710597356644,0,,0.3081779024670509,3.53,education,2,0
729,manual,customer,0.8135779798866024,0,4.1710439177790075,0.26547676210812027,1.36,retail,8,1
730,organic,prospect,0.04938676105703104,2,,0.1558217975954989,4.37,retail,9,0
731,meta_ads,prospect,0.359510598645199,1,,0.3283080109753143,3.34,other,1,0
732,referral,customer,1.4511171145771375,2,8.365698567765499,0.23846988732204435,1.73,retail,2,1
733,referral,customer,3.88604788739455,2,0.9988280887183774,0.3413790661984561,3.34,other,3,1
734,organic,prospect,2.3544274739556363,2,,0.10667934200542897,2.75,tech,3,0
735,manual,lead,3.569517507789542,1,,0.3436756331283109,1.7,tech,1,0
736,meta_ads,churned,0.29322424431623095,0,,0.13806364799365203,4.52,tech,1,0
737,manual,lead,0.8487716739295843,1,,0.40258254268631727,3.1,retail,1,0
738,organic,customer,1.2221407892645297,2,17.296184101730073,0.480669115807815,2.57,other,1,1
739,manual,lead,1.4006258844442026,2,,0.26243924684749154,3.69,retail,1,0
740,manual,customer,0.6270113059012101,1,48.39904024537674,0.4642314480126898,4.78,retail,7,1
741,manual,lead,1.0651583503586428,1,,0.1366464192248491,4.83,other,1,0
742,organic,prospect,0.16586808642316286,2,,0.47734311021499937,4.0,finance,5,0
743,meta_ads,lead,1.816263167404326,1,,0.3834658352287492,1.27,education,4,0
744,manual,prospect,4.630514246115708,0,,0.18037451277686756,2.51,other,9,0
745,organic,customer,0.6538770479844176,1,9.23853919218499,0.5189475495289342,2.73,tech,2,1
746,referral,prospect,1.8241297253805104,0,,0.21271682164083724,3.04,other,10,0
747,manual,prospect,2.026966909372242,0,,0.19843622022288104,4.31,healthcare,4,0
748,organic,prospect,0.44713683585560293,0,,0.4375538427352951,2.04,healthcare,5,0
749,referral,lead,1.2075703029661244,3,,0.21831911633615467,3.28,other,8,0
750,meta_ads,lead,0.22070215509735983,2,,0.20530499556555576,4.48,other,1,0
751,manual,prospect,2.365139237777371,0,,0.15565592838840137,4.6,tech,2,0
752,organic,lead,1.9232401345764005,2,,0.41694002714820655,4.81,tech,2,0
753,meta_ads,prospect,3.499900093680927,1,,0.12375486544844004,3.68,other,1,0
754,meta_ads,lead,0.6332097191395866,4,,0.26674147831806266,5.0,tech,4,0
755,manual,prospect,0.06334237628756041,1,,0.2562395342290904,3.07,education,2,0
756,organic,customer,0.5344103431841776,2,2.9721874092660454,0.45734559588013507,3.16,tech,2,1
757,organic,prospect,1.691033596750769,1,,0.29236430219456716,4.89,finance,2,0
758,organic,customer,1.3312879380415201,1,2.4054560588710796,0.40877189726341184,4.77,other,4,1
759,referral,prospect,0.10689826202889414,3,,0.23141422147490184,3.24,other,3,0
760,referral,lead,3.3881172281456817,2,,0.16144888979377933,3.94,healthcare,5,0
761,organic,prospect,2.942935906523041,1,,0.09188678026268325,3.62,finance,2,0
762,meta_ads,prospect,1.9825951499868153,0,,0.11249512248539564,4.0,education,3,0
763,organic,prospect,7.07435804681319,2,,0.34044644530963025,3.86,retail,4,0
764,manual,lead,0.9366140221653444,1,,0.18255988584077418,4.05,finance,3,0
765,manual,customer,3.472290993947943,0,28.650674042850536,0.15228927769261275,4.85,finance,10,1
766,manual,prospect,0.27085122327241207,1,,0.23530880213774882,3.35,finance,2,0
767,manual,lead,0.4333137771587244,3,,0.06030743326209994,2.73,education,1,0
768,manual,lead,5.501672356578116,1,,0.36864505767911787,2.46,healthcare,2,0
769,referral,customer,0.7615967654138027,1,8.60855425228811,0.37889640085099413,2.94,healthcare,1,1
770,manual,churned,0.7288771448188887,0,,0.45610302758439986,4.49,education,3,0
771,manual,churned,0.751912695180901,1,,0.2045203354312558,4.19,education,2,0
772,organic,lead,0.26889753821948875,2,,0.03123682621357267,4.82,finance,3,0
773,organic,lead,2.4262847619772065,2,,0.3005203478208468,4.73,tech,1,0
774,manual,customer,1.78745405039469,4,9.748240573536343,0.1240742304997377,4.1,tech,3,1
775,organic,lead,3.155272015161826,0,,0.4309199740061905,4.81,retail,4,0
776,meta_ads,customer,0.838545652379918,0,0.721899779484894,0.03565629008494905,3.64,healthcare,2,1
777,organic,prospect,1.0152853170116485,0,,0.15686215856031838,3.16,finance,1,0
778,referral,churned,1.4283033627363837,2,,0.211067729489257,3.96,tech,4,0
779,organic,churned,0.05749341195176805,2,,0.10148228049970098,2.98,other,2,0
780,meta_ads,customer,1.4207449414001905,1,0.2960459192117248,0.24749420604690509,2.68,retail,5,1
781,organic,prospect,3.9005570301903694,1,,0.10036822730141372,3.36,other,8,0
782,organic,lead,3.9935948745509413,2,,0.1778984372209234,3.16,healthcare,9,0
783,referral,customer,1.3325124145167948,3,1.9820440020851102,0.34365858305883684,3.46,retail,4,1
784,manual,prospect,3.5442982341025697,0,,0.32415208010552643,3.72,finance,1,0
785,referral,lead,1.5137039782956836,0,,0.3641989923245073,4.55,education,5,0
786,manual,prospect,1.1859971828494513,2,,0.01980122591644996,2.26,other,3,0
787,manual,customer,0.982480945468228,0,2.5726551821768306,0.027414891108452296,4.41,finance,1,1
788,organic,lead,1.3526360799106307,2,,0.4179837990300719,3.7,retail,4,0
789,meta_ads,prospect,3.1038460122386295,2,,0.3807281196718463,2.06,healthcare,1,0
790,organic,lead,0.552841379323477,1,,0.34145873892992545,3.36,education,5,0
791,manual,lead,1.6911202259596498,1,,0.057802743014520895,3.11,healthcare,1,0
792,referral,lead,8.517274656679415,1,,0.2043675645919091,3.64,education,10,0
793,organic,prospect,0.5667093534118818,1,,0.0592468243636468,2.52,other,1,0
794,referral,lead,2.3366263453174128,2,,0.6185294579282469,3.84,retail,2,0
795,manual,prospect,5.800291011492512,0,,0.05421522832897378,4.33,other,10,0
796,referral,lead,0.5824781212038119,2,,0.22985263896075048,2.58,other,1,0
797,manual,lead,4.13114601884495,1,,0.3328977003666217,3.64,education,9,0
798,meta_ads,prospect,2.550124453872449,1,,0.3148862379358534,2.95,tech,1,0
799,meta_ads,customer,1.2646748439864381,1,38.164139493024635,0.2529821305180149,1.74,retail,1,1
800,organic,customer,7.167577013150405,0,13.21735497877455,0.12327278054265048,3.68,healthcare,1,1
801,meta_ads,customer,2.109266185215544,2,2.906229287461431,0.4609748390818546,3.25,tech,3,1
802,organic,prospect,0.045522828338869954,3,,0.10720312625279858,3.16,finance,3,0
803,meta_ads,prospect,0.7828154137142334,0,,0.1795275136936569,4.53,other,4,0
804,manual,prospect,1.0151778705925225,2,,0.3277569534154374,2.8,tech,2,0
805,meta_ads,prospect,2.2760695045568395,0,,0.4214487386143439,3.79,retail,7,0
806,meta_ads,lead,1.3282672173936974,3,,0.5806969818868262,2.01,other,1,0
807,referral,prospect,3.9474684576341845,0,,0.10818615600363012,4.39,finance,7,0
808,meta_ads,prospect,0.5008423310381829,1,,0.15088303002202205,5.0,other,6,0
809,manual,customer,0.019169482509980455,3,7.542665446908369,0.5983868286406273,4.22,healthcare,1,1
810,meta_ads,churned,1.2013074655644023,2,,0.3508863044110346,4.49,education,10,0
811,organic,lead,0.22430494651478408,1,,0.44452164760997975,4.18,education,1,0
812,referral,customer,2.321543892896444,1,0.3541911625144456,0.1466533342431354,2.89,finance,2,1
813,manual,lead,1.8654105595460904,2,,0.19457492804201545,2.64,retail,4,0
814,manual,prospect,0.4809270801724361,0,,0.2096473329585009,2.07,other,2,0
815,organic,lead,1.5407879943814062,0,,0.08514646798266187,5.0,tech,4,0
816,meta_ads,lead,0.3907694229383436,1,,0.5341196573991583,2.37,retail,1,0
817,manual,prospect,0.7875771047691591,0,,0.17432399819149907,3.02,tech,3,0
818,meta_ads,customer,0.8217250351335802,1,0.9095320199359158,0.36596733333274434,2.2,tech,1,1
819,manual,customer,0.024286736913700417,3,6.370930995409068,0.3628927750472949,2.71,other,3,1
820,referral,prospect,2.7255420440474283,1,,0.18333490463781696,4.4,tech,2,0
821,meta_ads,lead,4.398601866036979,4,,0.528880572703874,3.91,other,2,0
822,manual,lead,0.48349227903214737,1,,0.4687087182074315,4.35,tech,2,0
823,referral,customer,8.043383201279264,1,0.9411921711131123,0.35804762764066494,3.52,education,3,1
824,meta_ads,lead,0.32397771309769735,0,,0.15350555906641514,2.66,finance,1,0
825,meta_ads,churned,0.3812853085608323,2,,0.1550104389937724,3.78,education,7,0
826,organic,customer,0.3591929886914543,2,5.084272091699736,0.6610125843691405,2.61,other,2,1
827,manual,churned,5.902772664709677,0,,0.10810147948426987,4.57,finance,3,0
828,organic,prospect,1.2763951330119008,2,,0.08061915426887463,2.78,education,2,0
829,manual,prospect,0.29460385294506536,1,,0.5169185725041846,3.21,education,5,0
830,referral,lead,0.08270504741304703,0,,0.32697018642672243,3.19,other,4,0
831,organic,customer,2.471025292713935,1,8.605092112292661,0.18911690250891064,4.51,other,2,1
832,meta_ads,prospect,0.9933664373414066,1,,0.08810206170015872,5.0,finance,1,0
833,meta_ads,lead,1.3986054648399004,2,,0.40729756372534887,3.7,healthcare,2,0
834,meta_ads,lead,0.09183871236236561,2,,0.474868926069754,3.45,education,1,0
835,manual,churned,1.7080104611454512,3,,0.08731466035071206,4.15,finance,1,0
836,meta_ads,prospect,2.2265087694405885,0,,0.34420941363605606,2.01,retail,3,0
837,manual,lead,1.170071656800162,0,,0.4842276159270969,2.43,education,1,0
838,manual,prospect,0.636192346191062,3,,0.35229203155954997,1.72,other,9,0
839,manual,lead,0.9085241154470972,4,,0.323485885055623,4.37,education,7,0
840,referral,customer,0.4857737556883447,0,6.59508240787709,0.3990226339905913,4.75,other,3,1
841,meta_ads,lead,0.07790328892638976,2,,0.3418693337571004,3.44,healthcare,1,0
842,manual,customer,0.3758533791744234,3,22.399350742529624,0.34201873762901935,1.57,other,6,1
843,organic,customer,5.297515761928237,2,26.708652945394018,0.5276909753362007,3.51,finance,2,1
844,referral,lead,0.7792338347113545,4,,0.2739655218401826,3.47,tech,4,0
845,referral,prospect,1.7925566669819075,2,,0.405562195298598,5.0,finance,2,0
846,meta_ads,lead,2.5490316263517494,1,,0.020111328684369274,4.9,healthcare,1,0
847,manual,prospect,2.3847946750996165,3,,0.200105295485411,3.64,education,1,0
848,manual,lead,7.607486663616747,0,,0.20346538648722734,2.04,tech,2,0
849,referral,prospect,1.7265892604774165,2,,0.4696716430731505,3.37,education,6,0
850,referral,customer,0.07929889989024638,1,20.521819297411188,0.04579317981892531,2.52,tech,10,1
851,referral,prospect,1.108704899206723,2,,0.16465880299590224,3.13,tech,6,0
852,organic,prospect,2.661477028176835,0,,0.2747809630808053,3.02,healthcare,2,0
853,manual,lead,1.694089190277588,3,,0.20066313113195888,1.73,finance,6,0
854,referral,lead,0.5184629504253158,0,,0.2765347391046423,1.85,healthcare,3,0
855,meta_ads,lead,0.06194248711129137,0,,0.26990784734237555,5.0,finance,2,0
856,manual,lead,2.7001552890583502,3,,0.45293117905046004,2.65,tech,2,0
857,referral,lead,7.815507541424634,1,,0.20602395475115193,2.72,healthcare,3,0
858,manual,prospect,4.113107963161012,1,,0.19307162492601845,4.69,healthcare,1,0
859,manual,lead,0.6886283005948393,0,,0.09892607485941697,2.57,finance,3,0
860,meta_ads,churned,1.5531845058980722,1,,0.0871327807243637,3.07,finance,2,0
861,manual,customer,6.5278760063773404,2,30.076431892321104,0.490181458984384,3.78,finance,4,1
862,manual,lead,0.7798757693205939,2,,0.4850460573671738,4.06,other,2,0
863,organic,lead,0.8774185367332782,1,,0.3554983959091947,2.22,education,1,0
864,organic,prospect,5.395577580085977,2,,0.17147691763095765,4.15,healthcare,10,0
865,manual,churned,3.4347288811792014,1,,0.20497482362127367,2.65,finance,1,0
866,manual,churned,3.1984127596031238,1,,0.248415385982009,3.28,healthcare,4,0
867,referral,lead,2.552321685940778,1,,0.22078531761749004,2.92,retail,9,0
868,referral,lead,0.1582698143568408,3,,0.22071641364301645,4.37,education,1,0
869,organic,prospect,4.594261680099768,3,,0.7236099871920849,3.43,education,2,0
870,organic,prospect,2.652183254292863,1,,0.36298590143164183,4.59,education,4,0
871,meta_ads,churned,1.3566032622055402,2,,0.4444192470682087,3.43,retail,1,0
872,organic,prospect,0.725257420640551,2,,0.4064346961319325,5.0,finance,4,0
873,meta_ads,customer,3.329062868095531,0,3.5160314837858286,0.31920489449042216,2.74,retail,3,1
874,manual,lead,2.179529957141954,2,,0.5537420329437532,4.14,finance,4,0
875,organic,lead,0.184508161772139,4,,0.09574831800027299,4.22,healthcare,3,0
876,manual,customer,5.94032080702045,4,3.080524964802263,0.44878545852106366,3.09,tech,4,1
877,manual,churned,0.3600101052560003,1,,0.25218357213080217,4.92,retail,1,0
878,manual,prospect,3.2696929181431402,2,,0.33348137875046857,2.74,other,2,0
879,manual,prospect,3.318036487331402,3,,0.30901438377412804,2.28,finance,2,0
880,meta_ads,lead,1.2359665889486469,4,,0.24170320463637984,4.35,healthcare,1,0
881,referral,lead,0.16294533942090608,2,,0.19726748832014482,5.0,education,2,0
882,meta_ads,prospect,0.4313280760429696,1,,0.45622323711437546,2.87,other,1,0
883,manual,churned,4.1371428344233765,0,,0.441672174701473,5.0,finance,2,0
884,manual,lead,0.02388474757985067,1,,0.6673619896338451,3.22,tech,3,0
885,referral,lead,5.956274235912185,2,,0.08912892723265799,1.0,other,4,0
886,organic,prospect,0.6962896824199579,1,,0.3326946708838734,3.54,retail,1,0
887,manual,customer,2.223241320614606,1,6.307404526497566,0.1672575241842315,4.13,education,3,1
888,organic,lead,5.163390583474461,2,,0.43812410859623685,3.04,tech,4,0
889,manual,lead,0.6867926196284447,1,,0.43146600832485293,4.04,retail,1,0
890,meta_ads,lead,0.9557507318935513,1,,0.17743118418678924,3.18,other,6,0
891,organic,lead,0.5921138849985355,2,,0.21686633326823346,5.0,finance,10,0
892,manual,customer,5.201673642469235,2,6.255545618000119,0.33510686779375726,3.14,education,1,1
893,manual,lead,0.23811010062930132,1,,0.3326363187248005,4.31,tech,1,0
894,manual,customer,0.21011268796403781,1,0.4436699831373859,0.14841142277522032,1.0,retail,10,1
895,referral,lead,0.4834683957716468,2,,0.300256216877749,1.26,tech,3,0
896,meta_ads,lead,0.6799502407773268,0,,0.29720677067639417,2.32,finance,2,0
897,meta_ads,prospect,2.5482392289636175,1,,0.2774207676875912,3.65,healthcare,1,0
898,organic,prospect,1.2349108280469523,1,,0.4655578011923071,4.76,education,1,0
899,organic,lead,1.7986508968081594,0,,0.40620212245301623,1.38,retail,1,0
900,manual,lead,0.3147788945130537,0,,0.3606903214452604,4.29,retail,4,0
901,organic,lead,3.505781271295976,0,,0.3876193655884611,5.0,other,1,0
902,manual,lead,2.3468939202176142,1,,0.6360094214600542,3.14,other,1,0
903,organic,prospect,0.1269570706872159,0,,0.32012237348558853,2.57,retail,1,0
904,manual,lead,0.4998049556762391,1,,0.33350088411195233,2.41,healthcare,5,0
905,organic,lead,1.0113046508415848,1,,0.40498966522974517,2.76,other,1,0
906,meta_ads,prospect,2.96119114585488,0,,0.3190474189920918,2.05,education,5,0
907,organic,lead,2.406033703817078,1,,0.22572300516066923,3.67,healthcare,1,0
908,manual,lead,1.1673523463269877,0,,0.5610282402714534,4.49,other,1,0
909,manual,prospect,0.9737964767167718,0,,0.2735305112513911,2.77,other,1,0
910,referral,prospect,5.508792281135161,0,,0.21201952769077337,2.69,education,2,0
911,manual,prospect,2.231087276447909,3,,0.24761677485546124,2.83,finance,3,0
912,referral,customer,1.654220216179289,1,10.263168650669474,0.19900788151761212,4.21,education,5,1
913,organic,customer,1.215107787397067,2,5.077461926229873,0.3229548539020771,3.59,other,1,1
914,referral,churned,0.7509157876956113,2,,0.1998112091567108,3.44,education,2,0
915,meta_ads,prospect,3.748771107554179,2,,0.22211643009663545,3.64,finance,1,0
916,meta_ads,lead,2.514997181655275,2,,0.2662729236154456,3.83,tech,1,0
917,organic,lead,0.5134772096399483,2,,0.18240939794166938,2.69,healthcare,2,0
918,manual,prospect,2.504135579171581,1,,0.22376013779306742,3.3,healthcare,5,0
919,manual,prospect,2.7428500737835693,2,,0.6484288656431265,4.39,retail,5,0
920,organic,prospect,0.7328569481488707,0,,0.19344677712024938,2.77,retail,1,0
921,referral,lead,0.5560311856715783,1,,0.398427939611494,3.83,finance,5,0
922,manual,prospect,8.541389625892196,0,,0.10506157212915405,3.33,finance,3,0
923,meta_ads,prospect,10.661437412397547,2,,0.4378251057350824,3.67,healthcare,5,0
924,manual,churned,0.18687829195791897,0,,0.2040653688973846,5.0,education,8,0
925,manual,prospect,2.0732231007428856,3,,0.2819098191505948,5.0,retail,5,0
926,manual,customer,1.9627870049144298,2,17.618525614618136,0.47401534562609954,2.54,retail,2,1
927,manual,lead,0.8708326551735386,3,,0.6068756264584017,4.96,education,5,0
928,meta_ads,customer,2.1650761847109488,2,54.073398212221036,0.1881101007522715,4.54,healthcare,1,1
929,referral,lead,1.044478663902047,2,,0.11571687700946633,3.56,healthcare,3,0
930,referral,lead,3.975968885483222,1,,0.033235459652887,4.25,retail,5,0
931,manual,prospect,2.361631317313262,0,,0.32409250486356384,2.66,tech,1,0
932,meta_ads,lead,0.4711021072138419,1,,0.29154180699862364,5.0,education,2,0
933,referral,prospect,5.50232260952307,0,,0.04141456161088447,3.65,tech,2,0
934,manual,prospect,2.524955580825116,0,,0.27502072675090744,4.46,retail,6,0
935,meta_ads,customer,0.0849716647298014,0,4.668200619836008,0.35494848675689666,3.61,other,6,1
936,organic,lead,0.00048180706558510083,0,,0.05731677964458793,1.82,tech,7,0
937,manual,lead,1.8574393706004484,2,,0.20739563649276035,3.18,tech,2,0
938,manual,customer,0.22994064536931152,3,27.90110874901199,0.06708732655891188,3.59,tech,2,1
939,organic,lead,1.436636876009273,2,,0.03284335843889608,2.71,other,4,0
940,referral,customer,0.5332197846059761,2,7.9846100038329295,0.6861093435188669,2.92,education,1,1
941,manual,lead,7.466054464308241,1,,0.330520851117759,2.14,healthcare,10,0
942,organic,customer,2.011624987862577,1,3.739683394640406,0.034801062209664224,3.29,tech,2,1
943,referral,prospect,1.2739509589356341,1,,0.633201588002476,3.01,education,2,0
944,organic,lead,0.3875431070751341,3,,0.3799781443081076,3.81,other,2,0
945,referral,lead,1.3991734067128156,0,,0.32523858519385423,3.26,finance,1,0
946,meta_ads,lead,0.057869245331919554,1,,0.13866243091467134,4.81,retail,1,0
947,meta_ads,churned,8.382358534044146,3,,0.38441207671498445,1.75,other,8,0
948,organic,customer,0.30343834481048104,1,14.443176203210754,0.07173918942677221,4.41,healthcare,2,1
949,organic,lead,1.488603429122822,1,,0.4971551835477735,3.79,finance,1,0
950,organic,customer,1.75027436168829,1,10.608251906145128,0.35012211353584366,2.08,other,10,1
951,manual,prospect,0.640785679728363,0,,0.2844126546808482,5.0,education,3,0
952,referral,prospect,0.06517762138328545,2,,0.11641480154355668,4.53,retail,6,0
953,manual,lead,0.9652027629948868,2,,0.20161594633845684,3.82,tech,2,0
954,manual,prospect,2.4282597595910844,0,,0.48962391212516987,3.43,finance,1,0
955,referral,prospect,0.37674523871206606,0,,0.5154609389938608,3.15,retail,1,0
956,referral,prospect,4.426708087286613,1,,0.16629640957929406,4.11,other,2,0
957,meta_ads,customer,0.08050255007881713,0,1.2695713939732327,0.04928592110048205,5.0,retail,2,1
958,referral,customer,5.170501347348591,2,15.321310012192555,0.43119119777110027,2.7,education,1,1
959,manual,lead,3.1751751245660222,1,,0.06178038478685272,4.48,retail,2,0
960,organic,prospect,4.941460373979956,0,,0.07971572994900748,2.36,finance,3,0
961,referral,lead,0.5552491419101422,0,,0.3132262412987844,5.0,education,4,0
962,organic,prospect,2.274602278127506,1,,0.6511260933892554,3.44,retail,1,0
963,referral,customer,1.990672889452807,1,21.950110532558398,0.2578729634968664,3.85,tech,1,1
964,meta_ads,lead,0.5336539216044496,1,,0.1963447467179681,2.96,retail,1,0
965,meta_ads,lead,1.985020785997013,2,,0.32370208980838416,3.65,healthcare,2,0
966,manual,prospect,1.5612489973719013,0,,0.3448931859287495,3.53,retail,4,0
967,organic,churned,3.125179989104028,0,,0.457985850360401,3.65,healthcare,2,0
968,referral,lead,3.214666698183895,2,,0.1406285483146905,1.52,finance,1,0
969,meta_ads,prospect,6.821587642783421,0,,0.32882460683830395,4.35,finance,2,0
970,meta_ads,lead,5.473449123435202,0,,0.11697491644079362,4.65,other,4,0
971,organic,lead,5.706192233474985,1,,0.6498380270049703,2.63,other,2,0
972,referral,customer,1.132443770025433,1,25.540107110971228,0.6357621733048404,1.57,healthcare,2,1
973,manual,prospect,5.194699620444357,1,,0.1157065991251723,3.34,other,1,0
974,meta_ads,lead,1.4778514770031104,0,,0.5860463218089599,3.17,retail,1,0
975,meta_ads,lead,3.7367579868661034,2,,0.5144052031331324,3.23,healthcare,10,0
976,manual,lead,0.6605112567333605,1,,0.5930228603109942,5.0,other,4,0
977,referral,customer,0.4234418063537916,1,31.14997452122244,0.3406925425785396,3.89,retail,3,1
978,organic,prospect,0.18643174036691024,1,,0.4256080749766116,1.98,healthcare,6,0
979,manual,lead,0.27059609582774885,1,,0.3197378203534944,3.54,tech,3,0
980,meta_ads,lead,1.7270602668532706,1,,0.4741889371238657,3.39,finance,2,0
981,organic,lead,0.21153785385950086,5,,0.49157165181170925,1.88,healthcare,8,0
982,organic,lead,1.399249611841616,3,,0.3962637234583481,4.13,education,4,0
983,meta_ads,prospect,0.5866434349709505,2,,0.20147342162670484,5.0,healthcare,3,0
984,manual,lead,1.3538049752184527,0,,0.31470989518308906,3.05,healthcare,1,0
985,organic,churned,0.6274236503322729,2,,0.29622089423626075,2.99,education,2,0
986,manual,customer,1.638790310210317,0,5.946177918066371,0.21090818097923705,2.82,tech,2,1
987,meta_ads,lead,3.6484474058283523,0,,0.206372099964111,4.4,tech,2,0
988,manual,lead,0.6769748691640596,2,,0.20797060923584765,3.93,retail,1,0
989,referral,customer,2.518220517408479,2,50.78877106830325,0.15049657669911554,3.52,healthcare,3,1
990,referral,prospect,1.4899358167920829,2,,0.41861475365555095,2.47,healthcare,3,0
991,referral,customer,1.6977306556462577,2,12.514648557011938,0.07116379217472187,2.21,other,4,1
